sampledate,depth,wtemp,o2
5/15/13,12,5.9,10.9
5/15/13,13,5.9,10.9
5/15/13,14,5.8,10.9
5/15/13,15,5.8,10.9
5/15/13,16,5.7,10.8
5/15/13,17,5.6,10.8
5/15/13,18,5.6,10.7
5/28/13,0,14,11.1
5/28/13,1,14,11.1
5/28/13,2,13.9,11.1
5/28/13,3,13.9,11.1
5/28/13,4,13.8,11.1
5/28/13,5,11.9,12.8
5/28/13,6,10.3,13.5
5/28/13,7,8.7,14
5/28/13,8,8.1,13.6
5/28/13,9,7.1,13.2
5/28/13,10,6.8,12
5/28/13,11,6.6,11
5/28/13,12,6.4,10.2
5/28/13,13,6.3,9.7
5/28/13,14,6.2,8.7
5/28/13,15,6.2,8.2
5/28/13,16,6.2,7.9
5/28/13,17,6.1,7.7
5/28/13,18,6.1,5.3
6/10/13,0,17.3,10.2
6/10/13,1,15.9,10.5
6/10/13,2,15.7,10.4
6/10/13,3,15.6,10.4
6/10/13,4,15.6,10.4
6/10/13,5,15.4,10.4
6/10/13,6,14,10.9
6/10/13,7,10.8,13.3
6/10/13,8,8.9,13.3
6/10/13,9,7.8,12.4
6/10/13,10,7.3,12
6/10/13,11,7,10.1
6/10/13,12,6.7,9
6/10/13,13,6.6,8.2
6/10/13,14,6.5,7.5
6/10/13,15,6.4,5.9
6/10/13,16,6.4,4.4
6/10/13,17,6.3,3.4
6/10/13,18,6.3,2.6
6/24/13,0,20.6,8.9
6/24/13,1,20.2,8.9
6/24/13,2,20.1,8.9
6/24/13,3,20,8.9
6/24/13,4,19.9,8.9
6/24/13,5,19.6,9
6/24/13,6,15.7,10
6/24/13,7,13.5,10.7
6/24/13,8,10.8,11.5
6/24/13,9,9.9,11.5
6/24/13,10,8.6,11.3
6/24/13,11,8.2,10.5
6/24/13,12,7.6,9.3
6/24/13,13,7.3,8.2
6/24/13,14,7.1,6.8
6/24/13,15,7,6.1
6/24/13,16,6.8,4.2
6/24/13,17,6.8,3.6
6/24/13,18,6.7,2.2
7/8/13,0,23.6,8.6
7/8/13,1,23.6,8.5
7/8/13,2,23.6,8.5
7/8/13,3,23.5,8.5
7/8/13,4,23.4,8.5
7/8/13,5,22.3,8.7
7/8/13,6,20.4,9.3
7/8/13,7,17,10.7
7/8/13,8,13.6,11.1
7/8/13,9,11.3,11
7/8/13,10,10.1,10.8
7/8/13,11,9.3,10.3
7/8/13,12,8.3,9
7/8/13,13,7.9,6.8
7/8/13,14,7.6,5.6
7/8/13,15,7.5,4.6
7/8/13,16,7.4,2.6
7/8/13,17,7.3,1.7
7/8/13,18,7.2,1.1
7/25/13,0,22.7,8.6
7/25/13,1,22.7,8.6
7/25/13,2,22.8,8.5
7/25/13,3,22.7,8.5
7/25/13,4,22.7,8.5
7/25/13,5,22.6,8.5
7/25/13,6,22.5,8.6
7/25/13,7,21.9,9.5
7/25/13,8,14.6,12.1
7/25/13,9,12.3,11.2
7/25/13,10,10.3,10.2
7/25/13,11,9.3,8.8
7/25/13,12,8.8,7.4
7/25/13,13,8.3,5.5
7/25/13,14,8,3.2
7/25/13,15,7.7,1.7
7/25/13,16,7.6,0.8
7/25/13,17,7.5,0.4
7/25/13,18,7.5,0.4
8/7/13,0,21.1,8.8
8/7/13,1,21.1,8.8
8/7/13,2,21.1,8.8
8/7/13,3,21.1,8.8
8/7/13,4,21.1,8.8
8/7/13,5,21,8.8
8/7/13,6,20.9,8.6
8/7/13,7,20.8,8.6
8/7/13,8,17.7,10.6
8/7/13,9,14.8,12
8/7/13,10,11.6,10.9
8/7/13,11,10.4,9.4
8/7/13,12,9.1,6.8
8/7/13,13,8.4,3.4
8/7/13,14,8.1,1.9
8/7/13,15,7.9,1.2
8/7/13,16,7.8,0.6
8/7/13,17,7.6,0.3
8/7/13,18,7.6,0.2
8/7/13,19,,
8/20/13,0,22.2,8.6
8/20/13,1,22.1,8.7
8/20/13,2,22,8.7
8/20/13,3,22,8.7
8/20/13,4,21.9,8.7
8/20/13,5,21.7,8.7
8/20/13,6,21.6,8.7
8/20/13,7,21.3,8.7
8/20/13,8,19.7,9.3
8/20/13,9,16.9,10.5
8/20/13,10,12.3,10.9
8/20/13,11,10.6,9.1
8/20/13,12,9.4,5.6
8/20/13,13,8.6,2.5
8/20/13,14,8.3,1.5
8/20/13,15,8.1,0.8
8/20/13,16,7.8,0.4
8/20/13,17,7.8,0.3
8/20/13,18,7.7,0.2
9/3/13,0,21.7,8.5
9/3/13,1,21.7,8.5
9/3/13,2,21.6,8.5
9/3/13,3,21.7,8.5
9/3/13,4,21.6,8.5
9/3/13,5,21.6,8.5
9/3/13,6,21.6,8.4
9/3/13,7,21.6,8.4
9/3/13,8,21.6,8.4
9/3/13,9,17.4,10.1
9/3/13,10,13.8,10.4
9/3/13,11,11.3,8
9/3/13,12,9.9,5.2
9/3/13,13,9,2.4
9/3/13,14,8.4,0.6
9/3/13,15,8.2,0.3
9/3/13,16,8,0.2
9/3/13,17,8,0.2
9/3/13,18,7.9,0.2
9/18/13,0,18.8,8.9
9/18/13,1,18.8,8.9
9/18/13,2,18.8,8.9
9/18/13,3,18.8,8.8
9/18/13,4,18.8,8.8
9/18/13,5,18.8,8.8
9/18/13,6,18.8,8.8
9/18/13,7,18.8,8.8
9/18/13,8,18.7,8.8
9/18/13,9,18.7,8.8
9/18/13,10,16.5,9
9/18/13,11,11.7,7.4
9/18/13,12,10.2,4.1
9/18/13,13,9.1,1
9/18/13,14,8.7,0.3
9/18/13,15,8.4,0.2
9/18/13,16,8.2,0.2
9/18/13,17,8,0.2
9/18/13,18,8,0.2
9/30/13,0,17.2,9.1
9/30/13,1,17.2,9.1
9/30/13,2,17.2,9
9/30/13,3,17.1,9
9/30/13,4,17.1,9
9/30/13,5,17.1,9
9/30/13,6,17.1,9
9/30/13,7,17.1,9
9/30/13,8,17,9
9/30/13,9,17,8.9
9/30/13,10,16.9,8.9
9/30/13,11,15.7,7.9
9/30/13,12,11.2,4.3
9/30/13,13,9.6,1.1
9/30/13,14,8.9,0.4
9/30/13,15,8.5,0.3
9/30/13,16,8.3,0.3
9/30/13,17,8.2,0.2
9/30/13,18,8.1,0.2
10/16/13,0,13.6,9.3
10/16/13,1,13.7,9.2
10/16/13,2,13.7,9.2
10/16/13,3,13.8,9.2
10/16/13,4,13.8,9.1
10/16/13,5,13.8,9.1
10/16/13,6,13.8,9.1
10/16/13,7,13.8,9.1
10/16/13,8,13.8,9.1
10/16/13,9,13.8,9
10/16/13,10,13.8,9
10/16/13,11,13.8,9
10/16/13,12,13.8,9
10/16/13,13,13.8,8.9
10/16/13,14,9.3,0.5
10/16/13,15,8.6,0.4
10/16/13,16,8.3,0.3
10/16/13,17,8.2,0.3
10/16/13,18,8.1,0.3
10/28/13,0,8.7,10.1
10/28/13,1,8.8,10
10/28/13,2,8.8,10
10/28/13,3,8.8,10
10/28/13,4,8.7,9.9
10/28/13,5,8.7,9.9
10/28/13,6,8.7,9.9
10/28/13,7,8.7,9.9
10/28/13,8,8.7,9.9
10/28/13,9,8.7,9.8
10/28/13,10,8.7,9.8
10/28/13,11,8.7,9.8
10/28/13,12,8.6,9.8
10/28/13,13,8.6,9.8
10/28/13,14,8.6,9.7
10/28/13,15,8.5,9.7
10/28/13,16,8.5,9.7
10/28/13,17,8.5,9.7
10/28/13,18,8.5,9.7
10/28/13,19,,
11/14/13,0,4.5,11.5
11/14/13,1,4.4,11.5
11/14/13,2,4.4,11.5
11/14/13,3,4.4,11.5
11/14/13,4,4.4,11.4
11/14/13,5,4.4,11.4
11/14/13,6,4.4,11.4
11/14/13,7,4.4,11.4
11/14/13,8,4.4,11.4
11/14/13,9,4.4,11.3
11/14/13,10,4.4,11.3
11/14/13,11,4.3,11.3
11/14/13,12,4.3,11.3
11/14/13,13,4.3,11.3
11/14/13,14,4.3,11.3
11/14/13,15,4.3,11.3
11/14/13,16,4.3,11.2
11/14/13,17,4.3,11.2
11/14/13,18,4.3,11.2
11/14/13,19,,
1/30/14,0,0.3,14.1
1/30/14,1,0.8,13.4
1/30/14,2,1.6,12.7
1/30/14,3,1.9,12.2
1/30/14,4,2,11.9
1/30/14,5,2.2,11.6
1/30/14,6,2.3,11.4
1/30/14,7,2.5,10.9
1/30/14,8,2.6,10.1
1/30/14,9,2.8,10.1
1/30/14,10,2.9,10.1
1/30/14,11,3,9.2
1/30/14,12,3.1,8.4
1/30/14,13,3.2,6.6
1/30/14,14,3.4,6
1/30/14,15,3.5,3.9
1/30/14,16,3.7,2
1/30/14,17,3.8,0.8
1/30/14,18,4,0.6
3/4/14,0,0.3,13.2
3/4/14,1,0.4,13.2
3/4/14,2,1.5,12.4
3/4/14,3,2,11.8
3/4/14,4,2.2,11.5
3/4/14,5,2.4,11.1
3/4/14,6,2.5,10.6
3/4/14,7,2.7,9.6
3/4/14,8,2.9,9.1
3/4/14,9,3,8.5
3/4/14,10,3.2,8.4
3/4/14,11,3.3,7.2
3/4/14,12,3.4,5.9
3/4/14,13,3.6,4.5
3/4/14,14,3.7,4.6
3/4/14,15,3.8,2
3/4/14,16,4,1
3/4/14,17,4.1,0.7
3/4/14,18,4.3,0.6
3/4/14,19,,
3/27/14,0,0.6,12.1
3/27/14,1,0.6,12.8
3/27/14,2,1.6,12.1
3/27/14,3,2.1,11.5
3/27/14,4,2.3,11.1
3/27/14,5,2.5,10.3
3/27/14,6,2.7,9.5
3/27/14,7,2.9,8.8
3/27/14,8,3.1,8
3/27/14,9,3.2,7.2
3/27/14,10,3.3,6.5
3/27/14,11,3.4,5.3
3/27/14,12,3.5,4.6
3/27/14,13,3.7,3.3
3/27/14,14,3.8,2.3
3/27/14,15,3.9,0.7
3/27/14,16,4,0.5
3/27/14,17,4.2,0.4
3/27/14,18,4.4,0.4
5/20/14,0,9.2,11.8
5/20/14,1,9,11.9
5/20/14,2,8.9,12
5/20/14,3,8.8,12
5/20/14,4,8.8,11.9
5/20/14,5,8.8,11.9
5/20/14,6,8.7,11.8
5/20/14,7,8.7,11.8
5/20/14,8,8,11.6
5/20/14,9,7.8,11.5
5/20/14,10,7.3,11.4
5/20/14,11,7.2,11.4
5/20/14,12,7,11.1
5/20/14,13,6.7,10.7
5/20/14,14,6.6,10.4
5/20/14,15,6.5,10.3
5/20/14,16,6.5,10.3
5/20/14,17,6.5,10.2
5/20/14,18,6.3,9.6
6/2/14,0,19.9,9.3
6/2/14,1,19.9,9.3
6/2/14,2,19.8,9.3
6/2/14,3,19,9.6
6/2/14,4,15,12.1
6/2/14,5,12.5,12.6
6/2/14,6,10.7,13.2
6/2/14,7,9.7,13.3
6/2/14,8,9.3,13.2
6/2/14,9,8.6,12.9
6/2/14,10,8.3,12.8
6/2/14,11,7.6,11.8
6/2/14,12,7.2,10.5
6/2/14,13,6.9,9.5
6/2/14,14,6.9,9.2
6/2/14,15,6.8,8.7
6/2/14,16,6.7,8.2
6/2/14,17,6.7,8
6/2/14,18,6.6,7.9
6/16/14,0,17.3,9.4
6/16/14,1,17.2,9.5
6/16/14,2,17.1,9.5
6/16/14,3,17.1,9.5
6/16/14,4,17.1,9.4
6/16/14,5,17,9.4
6/16/14,6,16.9,9.5
6/16/14,7,13,11.6
6/16/14,8,11,11.8
6/16/14,9,10.1,12
6/16/14,10,9,11
6/16/14,11,8.3,10.9
6/16/14,12,8,10.2
6/16/14,13,7.8,9.7
6/16/14,14,7.6,8.8
6/16/14,15,7.4,8.1
6/16/14,16,7.2,6.9
6/16/14,17,7.1,6.5
6/16/14,18,7.1,6.5
7/15/14,0,20.1,8.9
7/15/14,1,20.2,8.9
7/15/14,2,20.2,8.9
7/15/14,3,20.2,8.9
7/15/14,4,20.2,8.8
7/15/14,5,20.2,8.8
7/15/14,6,20.2,8.8
7/15/14,7,20.2,8.8
7/15/14,8,16.1,10.9
7/15/14,9,12.5,11.2
7/15/14,10,11.1,10.9
7/15/14,11,9.9,9.8
7/15/14,12,9.2,8.6
7/15/14,13,8.7,7.3
7/15/14,14,8.4,6
7/15/14,15,8.1,4.5
7/15/14,16,7.9,3.5
7/15/14,17,7.8,3.2
7/15/14,18,7.8,3
7/28/14,0,21.5,8.6
7/28/14,1,21.5,8.7
7/28/14,2,21.5,8.6
7/28/14,3,21.5,8.6
7/28/14,4,21.5,8.6
7/28/14,5,21.4,8.6
7/28/14,6,21.4,8.6
7/28/14,7,21.3,8.5
7/28/14,8,17.9,9.5
7/28/14,9,14.2,11.3
7/28/14,10,11.5,10.6
7/28/14,11,10.1,9.2
7/28/14,12,9.6,8.2
7/28/14,13,8.9,6
7/28/14,14,8.5,4.9
7/28/14,15,8.2,3.5
7/28/14,16,8,2.4
7/28/14,17,8,2
7/28/14,18,7.9,1.5
8/11/14,0,23.2,8.7
8/11/14,1,23.5,8.7
8/11/14,2,23.5,8.7
8/11/14,3,23.5,8.6
8/11/14,4,23.5,8.6
8/11/14,5,23.1,8.9
8/11/14,6,22.7,8.9
8/11/14,7,22,9
8/11/14,8,20.5,9.2
8/11/14,9,16.5,10.9
8/11/14,10,13.4,11.1
8/11/14,11,11.4,10.1
8/11/14,12,10.3,8.8
8/11/14,13,9.4,6.6
8/11/14,14,8.8,4.5
8/11/14,15,8.4,2.5
8/11/14,16,8.3,1.4
8/11/14,17,8.1,0.5
8/11/14,18,8.1,0.3
8/27/14,0,21.5,8.6
8/27/14,1,21.5,8.6
8/27/14,2,21.5,8.6
8/27/14,3,21.5,8.6
8/27/14,4,21.5,8.5
8/27/14,5,21.5,8.5
8/27/14,6,21.5,8.5
8/27/14,7,21.5,8.5
8/27/14,8,21.4,8.5
8/27/14,9,18,9.3
8/27/14,10,14.1,10
8/27/14,11,11.5,8.8
8/27/14,12,10,6.1
8/27/14,13,9.2,3.6
8/27/14,14,8.8,1.9
8/27/14,15,8.4,0.6
8/27/14,16,8.2,0.2
8/27/14,17,8.1,0.2
8/27/14,18,8,0.1
9/9/14,0,20.4,8.7
9/9/14,1,20.3,8.7
9/9/14,2,20.2,8.7
9/9/14,3,20,8.8
9/9/14,4,19.9,8.8
9/9/14,5,19.8,8.8
9/9/14,6,19.7,8.8
9/9/14,7,19.6,8.7
9/9/14,8,19.6,8.7
9/9/14,9,19.5,8.6
9/9/14,10,18.4,8.5
9/9/14,11,12.6,7.7
9/9/14,12,10.8,5.1
9/9/14,13,9.9,3.2
9/9/14,14,9.3,1.5
9/9/14,15,8.8,0.5
9/9/14,16,8.6,0.3
9/9/14,17,8.5,0.2
9/9/14,18,8.3,0.2
9/22/14,0,15.8,9.2
9/22/14,1,15.7,9.2
9/22/14,2,15.7,9.2
9/22/14,3,15.6,9.2
9/22/14,4,15.6,9.2
9/22/14,5,15.6,9.2
9/22/14,6,15.6,9.1
9/22/14,7,15.6,9.1
9/22/14,8,15.6,9.1
9/22/14,9,15.6,9.1
9/22/14,10,15.6,9
9/22/14,11,15.5,9
9/22/14,12,14.5,7.4
9/22/14,13,10,1.5
9/22/14,14,9.3,0.4
9/22/14,15,8.9,0.3
9/22/14,16,8.7,0.3
9/22/14,17,8.5,0.3
9/22/14,18,8.4,0.2
10/7/14,0,12.8,9.5
10/7/14,1,12.9,9.4
10/7/14,2,12.9,9.4
10/7/14,3,12.9,9.3
10/7/14,4,12.9,9.3
10/7/14,5,13,9.3
10/7/14,6,13,9.3
10/7/14,7,13,9.2
10/7/14,8,13,9.2
10/7/14,9,13,9.2
10/7/14,10,13,9.2
10/7/14,11,13,9.2
10/7/14,12,13,9.1
10/7/14,13,13,9.1
10/7/14,14,12.9,9
10/7/14,15,12.9,8.8
10/7/14,16,9,0.4
10/7/14,17,8.6,0.3
10/7/14,18,8.6,0.3
10/22/14,0,10.5,9.9
10/22/14,1,10.4,9.9
10/22/14,2,10.4,9.9
10/22/14,3,10.4,9.9
10/22/14,4,10.3,9.8
10/22/14,5,10.3,9.8
10/22/14,6,10.2,9.8
10/22/14,7,10.2,9.7
10/22/14,8,10.1,9.7
10/22/14,9,10.1,9.7
10/22/14,10,10.1,9.7
10/22/14,11,10.1,9.6
10/22/14,12,10.1,9.6
10/22/14,13,10.1,9.6
10/22/14,14,10.1,9.6
10/22/14,15,10,9.6
10/22/14,16,10,9.6
10/22/14,17,10,9.5
10/22/14,18,10,9.5
11/5/14,0,8.2,10.4
11/5/14,1,8,10.5
11/5/14,2,7.9,10.5
11/5/14,3,7.8,10.5
11/5/14,4,7.8,10.5
11/5/14,5,7.7,10.5
11/5/14,6,7.7,10.5
11/5/14,7,7.7,10.5
11/5/14,8,7.7,10.4
11/5/14,9,7.7,10.4
11/5/14,10,7.6,10.4
11/5/14,11,7.6,10.4
11/5/14,12,7.6,10.4
11/5/14,13,7.6,10.4
11/5/14,14,7.6,10.3
11/5/14,15,7.6,10.3
11/5/14,16,7.5,10.3
11/5/14,17,7.5,10.3
11/5/14,18,7.5,10.3
1/21/15,0,0.6,12.9
1/21/15,1,0.7,12.6
1/21/15,2,1.4,11.7
1/21/15,3,1.6,11.5
1/21/15,4,1.8,11.3
1/21/15,5,1.9,11.1
1/21/15,6,2,10.6
1/21/15,7,2.2,10.3
1/21/15,8,2.3,9.9
1/21/15,9,2.4,9.6
1/21/15,10,2.6,9.5
1/21/15,11,2.7,9
1/21/15,12,2.8,7.4
1/21/15,13,3,6.1
1/21/15,14,3.1,5
1/21/15,15,3.3,4
1/21/15,16,3.5,1
1/21/15,17,3.7,0.5
1/21/15,18,3.8,0.3
3/3/15,0,0.2,13.7
3/3/15,1,0.8,13.1
3/3/15,2,1.5,12
3/3/15,3,1.8,11.1
3/3/15,4,2,10.6
3/3/15,5,2.2,10.1
3/3/15,6,2.3,9.8
3/3/15,7,2.5,8.9
3/3/15,8,2.7,8.3
3/3/15,9,2.8,8.6
3/3/15,10,2.9,8
3/3/15,11,3.1,6
3/3/15,12,3.2,5.1
3/3/15,13,3.3,4
3/3/15,14,3.4,2.8
3/3/15,15,3.6,1.2
3/3/15,16,3.8,0.4
3/3/15,17,3.9,0.3
3/3/15,18,4.1,0.3
3/26/15,0,1.1,10.9
3/26/15,1,2.9,10.4
3/26/15,2,3.1,10.3
3/26/15,3,3.2,10.2
3/26/15,4,3.2,10.4
3/26/15,5,3.2,10.4
3/26/15,6,3.2,10.4
3/26/15,7,3.3,10.3
3/26/15,8,3.3,8.6
3/26/15,9,3.3,8
3/26/15,10,3.4,5.7
3/26/15,11,3.5,4.8
3/26/15,12,3.5,3.9
3/26/15,13,3.6,2.9
3/26/15,14,3.7,3.3
3/26/15,15,3.8,2.5
3/26/15,16,4,0.6
3/26/15,17,4.1,0.4
3/26/15,18,4.3,0.3
4/23/15,0,6,11.2
4/23/15,1,5.8,11.2
4/23/15,2,5.7,11.3
4/23/15,3,5.6,11.3
4/23/15,4,5.6,11.3
4/23/15,5,5.6,11.3
4/23/15,6,5.6,11.2
4/23/15,7,5.5,11.2
4/23/15,8,5.5,11.2
4/23/15,9,5.5,11.2
4/23/15,10,5.5,11.2
4/23/15,11,5.5,11.2
4/23/15,12,5.5,11.2
4/23/15,13,5.5,11.1
4/23/15,14,5.5,11.1
4/23/15,15,5.5,11.1
4/23/15,16,5.5,11.1
4/23/15,17,5.5,11.1
4/23/15,18,5.4,11.1
5/6/15,0,12.7,11.2
5/6/15,1,12.6,11.2
5/6/15,2,12.6,11.2
5/6/15,3,12.6,11.2
5/6/15,4,12.5,11.2
5/6/15,5,10.9,11.9
5/6/15,6,10.3,12.1
5/6/15,7,8.3,12.5
5/6/15,8,8.1,12.4
5/6/15,9,7.4,12.3
5/6/15,10,7.4,12.3
5/6/15,11,7.1,12.1
5/6/15,12,6.6,11.3
5/6/15,13,6.5,11.1
5/6/15,14,6.5,11
5/6/15,15,6.4,10.7
5/6/15,16,6.4,10.5
5/6/15,17,6.4,10.4
5/6/15,18,6.3,9.7
5/19/15,0,12.9,10.3
5/19/15,1,12.9,10.2
5/19/15,2,12.9,10.2
5/19/15,3,12.9,10.2
5/19/15,4,12.9,10.2
5/19/15,5,12.9,10.2
5/19/15,6,12.8,10.2
5/19/15,7,12.8,10.2
5/19/15,8,12.1,10.5
5/19/15,9,10.9,10.9
5/19/15,10,9,11.2
5/19/15,11,8.4,11.2
5/19/15,12,7.4,10.4
5/19/15,13,7.2,10.2
5/19/15,14,7.1,9.9
5/19/15,15,7.1,9.1
5/19/15,16,7,9.1
5/19/15,17,6.9,8.9
5/19/15,18,6.8,7.9
6/3/15,0,16.6,9.8
6/3/15,1,16.5,9.8
6/3/15,2,16.5,9.8
6/3/15,3,16.4,9.8
6/3/15,4,16.4,9.8
6/3/15,5,16.4,9.8
6/3/15,6,16.4,9.7
6/3/15,7,15.2,10.1
6/3/15,8,13.7,10.2
6/3/15,9,13.1,10.2
6/3/15,10,12.1,10.2
6/3/15,11,9.9,10.2
6/3/15,12,8.8,9.9
6/3/15,13,8.1,9.1
6/3/15,14,7.9,8.6
6/3/15,15,7.7,7.9
6/3/15,16,7.6,7.8
6/3/15,17,7.5,7.5
6/3/15,18,7.5,6.9
6/15/15,0,19.3,9.4
6/15/15,1,19.2,9.4
6/15/15,2,19.1,9.4
6/15/15,3,19.1,9.4
6/15/15,4,19,9.3
6/15/15,5,18.7,9.5
6/15/15,6,18.5,9.6
6/15/15,7,18.4,9.6
6/15/15,8,17.5,9.6
6/15/15,9,16.8,9.6
6/15/15,10,15.6,9.7
6/15/15,11,14.3,9.8
6/15/15,12,12.8,9.6
6/15/15,13,11.6,9.6
6/15/15,14,10.8,9.7
6/15/15,15,10.7,9.7
6/15/15,16,10.7,9.7
6/15/15,17,9.4,9.1
6/15/15,18,8.7,8.1
6/30/15,0,20.9,9.1
6/30/15,1,21.1,9.1
6/30/15,2,21.2,9
6/30/15,3,21.2,9
6/30/15,4,21.2,9
6/30/15,5,20.9,9.2
6/30/15,6,20.1,9.5
6/30/15,7,18.9,9.6
6/30/15,8,16.8,10.1
6/30/15,9,14.9,9.7
6/30/15,10,13.2,9.8
6/30/15,11,11.4,9.3
6/30/15,12,10.2,8.5
6/30/15,13,9.3,7
6/30/15,14,8.6,5.2
6/30/15,15,8.2,3.8
6/30/15,16,8.1,3.1
6/30/15,17,8.1,2.8
6/30/15,18,8,2.8
7/14/15,0,22.7,8.7
7/14/15,1,23,8.7
7/14/15,2,23,8.6
7/14/15,3,23,8.6
7/14/15,4,22.9,8.6
7/14/15,5,22.9,8.6
7/14/15,6,21.5,9
7/14/15,7,21,9.1
7/14/15,8,20.1,9.5
7/14/15,9,17,10.1
7/14/15,10,15.1,10.1
7/14/15,11,12.9,9.4
7/14/15,12,11.4,9.1
7/14/15,13,9.9,7.4
7/14/15,14,9.3,5.8
7/14/15,15,8.8,4.1
7/14/15,16,8.6,2.8
7/14/15,17,8.4,2
7/14/15,18,8.3,1.2
7/29/15,0,24.1,8.2
7/29/15,1,24.1,8.3
7/29/15,2,24.1,8.3
7/29/15,3,24.1,8.2
7/29/15,4,24.1,8.2
7/29/15,5,24.1,8.2
7/29/15,6,24.1,8.2
7/29/15,7,24.1,8.2
7/29/15,8,24.1,8.2
7/29/15,9,18.2,10.2
7/29/15,10,15.1,10.2
7/29/15,11,13.1,9.5
7/29/15,12,10.6,7.7
7/29/15,13,9.5,4.5
7/29/15,14,9,2.6
7/29/15,15,8.6,1.2
7/29/15,16,8.5,0.7
7/29/15,17,8.4,0.3
7/29/15,18,8.3,0.1
8/12/15,0,21.9,8.6
8/12/15,1,22,8.5
8/12/15,2,22,8.5
8/12/15,3,22.1,8.5
8/12/15,4,22.1,8.4
8/12/15,5,22.1,8.4
8/12/15,6,22.1,8.4
8/12/15,7,22.1,8.3
8/12/15,8,22,8.3
8/12/15,9,21.7,8.2
8/12/15,10,17.1,10
8/12/15,11,14,9.3
8/12/15,12,11.8,7.7
8/12/15,13,10.5,5.4
8/12/15,14,9.8,3.2
8/12/15,15,9.1,1
8/12/15,16,8.8,0.2
8/12/15,17,8.5,0.1
8/12/15,18,8.4,0.1
8/25/15,0,19,8.7
8/25/15,1,19.1,8.6
8/25/15,2,19.2,8.6
8/25/15,3,19.3,8.5
8/25/15,4,19.3,8.5
8/25/15,5,19.3,8.5
8/25/15,6,19.3,8.5
8/25/15,7,19.3,8.5
8/25/15,8,19.3,8.4
8/25/15,9,19.3,8.4
8/25/15,10,19.3,8.4
8/25/15,11,17,8.3
8/25/15,12,12.5,6.7
8/25/15,13,10.6,4
8/25/15,14,9.4,0.8
8/25/15,15,9,0.1
8/25/15,16,8.8,0.1
8/25/15,17,8.6,0.1
8/25/15,18,8.5,0.1
9/9/15,0,21.8,8.7
9/9/15,1,21.8,8.6
9/9/15,2,21.8,8.6
9/9/15,3,21.8,8.6
9/9/15,4,21.8,8.6
9/9/15,5,21.7,8.6
9/9/15,6,21.3,8.8
9/9/15,7,20.6,8.7
9/9/15,8,19.8,8.4
9/9/15,9,19.2,8.1
9/9/15,10,18.5,7.7
9/9/15,11,16.6,7.1
9/9/15,12,14.3,6.1
9/9/15,13,11.3,2.7
9/9/15,14,10,0.7
9/9/15,15,9.5,0.1
9/9/15,16,9.1,0.1
9/9/15,17,8.8,0.1
9/9/15,18,8.7,0
9/23/15,0,18.9,8.6
9/23/15,1,18.9,8.6
9/23/15,2,18.9,8.6
9/23/15,3,18.9,8.6
9/23/15,4,18.9,8.6
9/23/15,5,18.9,8.5
9/23/15,6,18.9,8.5
9/23/15,7,18.9,8.5
9/23/15,8,18.9,8.5
9/23/15,9,18.9,8.5
9/23/15,10,18.9,8.5
9/23/15,11,18.7,8.2
9/23/15,12,15.5,4.4
9/23/15,13,11.6,1.8
9/23/15,14,9.9,0.1
9/23/15,15,9.5,0.1
9/23/15,16,9.1,0.1
9/23/15,17,8.8,0
9/23/15,18,8.7,0
10/5/15,0,16.1,9
10/5/15,1,16.1,9
10/5/15,2,16.1,9
10/5/15,3,16.2,9
10/5/15,4,16.2,8.9
10/5/15,5,16.2,8.9
10/5/15,6,16.2,8.9
10/5/15,7,16.2,8.8
10/5/15,8,16.1,8.8
10/5/15,9,16.1,8.7
10/5/15,10,16.1,8.6
10/5/15,11,16,8.6
10/5/15,12,15.9,8.3
10/5/15,13,14.7,5.8
10/5/15,14,10.3,0.2
10/5/15,15,9.6,0.2
10/5/15,16,9,0.1
10/5/15,17,8.8,0.1
10/5/15,18,8.8,0.1
10/21/15,0,11.9,9.5
10/21/15,1,11.8,9.5
10/21/15,2,11.8,9.5
10/21/15,3,11.8,9.5
10/21/15,4,11.8,9.4
10/21/15,5,11.8,9.4
10/21/15,6,11.8,9.4
10/21/15,7,11.8,9.4
10/21/15,8,11.8,9.4
10/21/15,9,11.8,9.3
10/21/15,10,11.8,9.3
10/21/15,11,11.8,9.2
10/21/15,12,11.8,9.2
10/21/15,13,11.7,9.3
10/21/15,14,11.7,9
10/21/15,15,11.4,7.8
10/21/15,16,11.3,7.7
10/21/15,17,9.6,0.3
10/21/15,18,8.8,0.2
11/10/15,0,8.8,10.4
11/10/15,1,8.8,10.4
11/10/15,2,8.7,10.4
11/10/15,3,8.7,10.3
11/10/15,4,8.7,10.3
11/10/15,5,8.7,10.3
11/10/15,6,8.7,10.2
11/10/15,7,8.7,10.2
11/10/15,8,8.7,10.2
11/10/15,9,8.7,10.2
11/10/15,10,8.7,10.1
11/10/15,11,8.7,10.1
11/10/15,12,8.7,10.1
11/10/15,13,8.7,10.1
11/10/15,14,8.7,10
11/10/15,15,8.7,10
11/10/15,16,8.6,10
11/10/15,17,8.6,9.9
11/10/15,18,8.6,9.8
1/22/16,0,0.3,14.4
1/22/16,1,0.6,13.2
1/22/16,2,0.7,12.9
1/22/16,3,0.7,12.6
1/22/16,4,0.8,12.5
1/22/16,5,0.9,12.3
1/22/16,6,0.9,12.3
1/22/16,7,1,12.2
1/22/16,8,1.1,12.2
1/22/16,9,1.2,12.1
